Commodity_Description,Country_Code,Country_Name,Market_Year,Attribute_Description,Metric Ton
Oranges,IS,Israel,1976,Total Distribution,925000
Oranges,IT,Italy,1976,Total Distribution,1899000
Oranges,JA,Japan,1976,Total Distribution,15000
Oranges,LE,Lebanon,1976,Total Distribution,205000
Oranges,MO,Morocco,1976,Total Distribution,820000
Oranges,MX,Mexico,1976,Total Distribution,1142000
Oranges,SF,South Africa,1976,Total Distribution,463000
Oranges,SP,Spain,1976,Total Distribution,1781000
Oranges,TU,Turkey,1976,Total Distribution,545000
Oranges,AR,Argentina,1977,Total Distribution,670000
Oranges,AS,Australia,1977,Total Distribution,356000
Oranges,BR,Brazil,1977,Total Distribution,5520000
Oranges,CI,Chile,1977,Total Distribution,46000
Oranges,CU,Cuba,1977,Total Distribution,185000
Oranges,CY,Cyprus,1977,Total Distribution,109000
Oranges,EG,Egypt,1977,Total Distribution,671000
Oranges,GR,Greece,1977,Total Distribution,429000
Oranges,GZ,Gaza Strip,1977,Total Distribution,137000
Oranges,IS,Israel,1977,Total Distribution,920000
Oranges,IT,Italy,1977,Total Distribution,1597000
Oranges,JA,Japan,1977,Total Distribution,15000
Oranges,LE,Lebanon,1977,Total Distribution,210000
Oranges,MO,Morocco,1977,Total Distribution,630000
Oranges,MX,Mexico,1977,Total Distribution,1290000
Oranges,SF,South Africa,1977,Total Distribution,600000
Oranges,SP,Spain,1977,Total Distribution,1718000
Oranges,TU,Turkey,1977,Total Distribution,650000
Oranges,UY,Uruguay,1977,Total Distribution,35000
Oranges,AR,Argentina,1978,Total Distribution,706000
Oranges,AS,Australia,1978,Total Distribution,368000
Oranges,BR,Brazil,1978,Total Distribution,7854000
Oranges,CI,Chile,1978,Total Distribution,53000
Oranges,CU,Cuba,1978,Total Distribution,185000
Oranges,CY,Cyprus,1978,Total Distribution,113000
Oranges,EG,Egypt,1978,Total Distribution,843000
Oranges,GR,Greece,1978,Total Distribution,480000
Oranges,GZ,Gaza Strip,1978,Total Distribution,154000
Oranges,IS,Israel,1978,Total Distribution,939000
Oranges,IT,Italy,1978,Total Distribution,1619000
Oranges,JA,Japan,1978,Total Distribution,22000
Oranges,LE,Lebanon,1978,Total Distribution,215000
Oranges,MO,Morocco,1978,Total Distribution,756000
Oranges,MX,Mexico,1978,Total Distribution,1280000
Oranges,SF,South Africa,1978,Total Distribution,579000
Oranges,SP,Spain,1978,Total Distribution,1633000
Oranges,TU,Turkey,1978,Total Distribution,656000
Oranges,UY,Uruguay,1978,Total Distribution,36000
Oranges,AR,Argentina,1979,Total Distribution,716000
Oranges,AS,Australia,1979,Total Distribution,392000
Oranges,BR,Brazil,1979,Total Distribution,8154000
Oranges,CI,Chile,1979,Total Distribution,53000
Oranges,CU,Cuba,1979,Total Distribution,300000
Oranges,CY,Cyprus,1979,Total Distribution,120000
Oranges,EG,Egypt,1979,Total Distribution,1050000
Oranges,GR,Greece,1979,Total Distribution,335000
Oranges,GZ,Gaza Strip,1979,Total Distribution,150000
Oranges,IS,Israel,1979,Total Distribution,892000
Oranges,IT,Italy,1979,Total Distribution,1780000
Oranges,JA,Japan,1979,Total Distribution,84000
Oranges,LE,Lebanon,1979,Total Distribution,225000
Oranges,MO,Morocco,1979,Total Distribution,685000
Oranges,MX,Mexico,1979,Total Distribution,1630000
Oranges,SP,Spain,1979,Total Distribution,1730000
Oranges,TU,Turkey,1979,Total Distribution,680000
Oranges,UY,Uruguay,1979,Total Distribution,38000
Oranges,AS,Australia,1980,Total Distribution,426000
Oranges,BR,Brazil,1980,Total Distribution,8936000
Oranges,CI,Chile,1980,Total Distribution,49000
Oranges,CU,Cuba,1980,Total Distribution,258000
Oranges,CY,Cyprus,1980,Total Distribution,136000
Oranges,EG,Egypt,1980,Total Distribution,921000
Oranges,GR,Greece,1980,Total Distribution,527000
Oranges,GZ,Gaza Strip,1980,Total Distribution,148000
Oranges,IS,Israel,1980,Total Distribution,756000
Oranges,IT,Italy,1980,Total Distribution,1737000
Oranges,JA,Japan,1980,Total Distribution,106000
Oranges,LE,Lebanon,1980,Total Distribution,205000
Oranges,MO,Morocco,1980,Total Distribution,695000
Oranges,MX,Mexico,1980,Total Distribution,1600000
Oranges,SF,South Africa,1980,Total Distribution,565000
Oranges,SP,Spain,1980,Total Distribution,1699000
Oranges,TU,Turkey,1980,Total Distribution,695000
Oranges,UY,Uruguay,1980,Total Distribution,58000
Oranges,AR,Argentina,1981,Total Distribution,606000
Oranges,AS,Australia,1981,Total Distribution,426000
Oranges,BR,Brazil,1981,Total Distribution,7956000
Oranges,CI,Chile,1981,Total Distribution,70000
Oranges,CU,Cuba,1981,Total Distribution,339000
Oranges,CY,Cyprus,1981,Total Distribution,136000
Oranges,EG,Egypt,1981,Total Distribution,895000
Oranges,GR,Greece,1981,Total Distribution,704000
Oranges,GZ,Gaza Strip,1981,Total Distribution,150000
Oranges,IS,Israel,1981,Total Distribution,1105000
Oranges,IT,Italy,1981,Total Distribution,1752000
Oranges,JA,Japan,1981,Total Distribution,119000
Oranges,LE,Lebanon,1981,Total Distribution,215000
Oranges,MO,Morocco,1981,Total Distribution,691000
Oranges,MX,Mexico,1981,Total Distribution,1690000
Oranges,NL,Netherlands,1981,Total Distribution,285000
Oranges,SF,South Africa,1981,Total Distribution,546000
Oranges,SP,Spain,1981,Total Distribution,1629000
Oranges,TU,Turkey,1981,Total Distribution,675000
Oranges,AR,Argentina,1982,Total Distribution,639000
Oranges,AS,Australia,1982,Total Distribution,397000
Oranges,BR,Brazil,1982,Total Distribution,9210000
Oranges,CI,Chile,1982,Total Distribution,68000
Oranges,CU,Cuba,1982,Total Distribution,399000
Oranges,CY,Cyprus,1982,Total Distribution,136000
Oranges,EG,Egypt,1982,Total Distribution,1201000
Oranges,GR,Greece,1982,Total Distribution,665000
Oranges,GZ,Gaza Strip,1982,Total Distribution,139000
Oranges,IS,Israel,1982,Total Distribution,889000
Oranges,IT,Italy,1982,Total Distribution,1635000
Oranges,JA,Japan,1982,Total Distribution,140000
Oranges,LE,Lebanon,1982,Total Distribution,225000
Oranges,MO,Morocco,1982,Total Distribution,670000
Oranges,MX,Mexico,1982,Total Distribution,1480000
Oranges,NL,Netherlands,1982,Total Distribution,272000
Oranges,SF,South Africa,1982,Total Distribution,510000
Oranges,SP,Spain,1982,Total Distribution,1652000
Oranges,TU,Turkey,1982,Total Distribution,656000
Oranges,UY,Uruguay,1982,Total Distribution,64000
Oranges,AR,Argentina,1983,Total Distribution,500000
Oranges,AS,Australia,1983,Total Distribution,495000
Oranges,BR,Brazil,1983,Total Distribution,9588000
Oranges,CI,Chile,1983,Total Distribution,66000
Oranges,CU,Cuba,1983,Total Distribution,371000
Oranges,CY,Cyprus,1983,Total Distribution,194000
Oranges,EG,Egypt,1983,Total Distribution,1243000
Oranges,GR,Greece,1983,Total Distribution,691000
Oranges,GZ,Gaza Strip,1983,Total Distribution,135000
Oranges,IS,Israel,1983,Total Distribution,962000
Oranges,IT,Italy,1983,Total Distribution,2299000
Oranges,JA,Japan,1983,Total Distribution,146000
Oranges,LE,Lebanon,1983,Total Distribution,200000
Oranges,MO,Morocco,1983,Total Distribution,747000
Oranges,MX,Mexico,1983,Total Distribution,1453000
Oranges,NL,Netherlands,1983,Total Distribution,313000
Oranges,SF,South Africa,1983,Total Distribution,512000
Oranges,SP,Spain,1983,Total Distribution,1835000
Oranges,TU,Turkey,1983,Total Distribution,730000
Oranges,UY,Uruguay,1983,Total Distribution,60000
Oranges,AR,Argentina,1984,Total Distribution,653000
Oranges,AS,Australia,1984,Total Distribution,496000
Oranges,BR,Brazil,1984,Total Distribution,11715000
Oranges,CI,Chile,1984,Total Distribution,70000
Oranges,CU,Cuba,1984,Total Distribution,408000
Oranges,CY,Cyprus,1984,Total Distribution,155000
Oranges,EG,Egypt,1984,Total Distribution,1182000
Oranges,GR,Greece,1984,Total Distribution,775000
Oranges,GZ,Gaza Strip,1984,Total Distribution,140000
Oranges,IS,Israel,1984,Total Distribution,941000
Oranges,IT,Italy,1984,Total Distribution,1960000
Oranges,JA,Japan,1984,Total Distribution,170000
Oranges,LE,Lebanon,1984,Total Distribution,220000
Oranges,MO,Morocco,1984,Total Distribution,686000
Oranges,MX,Mexico,1984,Total Distribution,1136000
Oranges,NL,Netherlands,1984,Total Distribution,300000
Oranges,SF,South Africa,1984,Total Distribution,486000
Oranges,SP,Spain,1984,Total Distribution,1365000
Oranges,TU,Turkey,1984,Total Distribution,760000
Oranges,UY,Uruguay,1984,Total Distribution,82000
Oranges,AR,Argentina,1985,Total Distribution,623000
Oranges,AS,Australia,1985,Total Distribution,501000
Oranges,BR,Brazil,1985,Total Distribution,11015000
Oranges,CI,Chile,1985,Total Distribution,73000
Oranges,CU,Cuba,1985,Total Distribution,441000
Oranges,CY,Cyprus,1985,Total Distribution,157000
Oranges,EG,Egypt,1985,Total Distribution,1168000
Oranges,GE,"Germany, Federal Republic of",1985,Total Distribution,0
Oranges,GR,Greece,1985,Total Distribution,554000
Oranges,GZ,Gaza Strip,1985,Total Distribution,142000
Oranges,IS,Israel,1985,Total Distribution,715000
Oranges,IT,Italy,1985,Total Distribution,2257000
Oranges,JA,Japan,1985,Total Distribution,179000
Oranges,LE,Lebanon,1985,Total Distribution,215000
Oranges,MO,Morocco,1985,Total Distribution,841000
Oranges,MX,Mexico,1985,Total Distribution,1410000
Oranges,NL,Netherlands,1985,Total Distribution,345000
Oranges,SF,South Africa,1985,Total Distribution,497000
Oranges,SP,Spain,1985,Total Distribution,1942000
Oranges,SW,Sweden,1985,Total Distribution,0
Oranges,TU,Turkey,1985,Total Distribution,505000
Oranges,UY,Uruguay,1985,Total Distribution,90000
Oranges,AR,Argentina,1986,Total Distribution,621000
Oranges,AS,Australia,1986,Total Distribution,482000
Oranges,BR,Brazil,1986,Total Distribution,10650000
Oranges,CI,Chile,1986,Total Distribution,95000
Oranges,CU,Cuba,1986,Total Distribution,496000
Oranges,CY,Cyprus,1986,Total Distribution,204000
Oranges,EG,Egypt,1986,Total Distribution,1235000
Oranges,GE,"Germany, Federal Republic of",1986,Total Distribution,0
Oranges,GR,Greece,1986,Total Distribution,881000
Oranges,GZ,Gaza Strip,1986,Total Distribution,151000
Oranges,IS,Israel,1986,Total Distribution,888000
Oranges,IT,Italy,1986,Total Distribution,2424000
Oranges,JA,Japan,1986,Total Distribution,182000
Oranges,MO,Morocco,1986,Total Distribution,650000
Oranges,MX,Mexico,1986,Total Distribution,1683000
Oranges,NL,Netherlands,1986,Total Distribution,365000
Oranges,SF,South Africa,1986,Total Distribution,577000
Oranges,SP,Spain,1986,Total Distribution,2059000
Oranges,SW,Sweden,1986,Total Distribution,0
Oranges,TU,Turkey,1986,Total Distribution,767000
Oranges,UY,Uruguay,1986,Total Distribution,79000
Oranges,AG,Algeria,1987,Total Distribution,0
Oranges,AR,Argentina,1987,Total Distribution,650000
Oranges,AS,Australia,1987,Total Distribution,409000
Oranges,BR,Brazil,1987,Total Distribution,10400000
Oranges,CI,Chile,1987,Total Distribution,120000
Oranges,CU,Cuba,1987,Total Distribution,508000
Oranges,CY,Cyprus,1987,Total Distribution,138000
Oranges,EG,Egypt,1987,Total Distribution,1387000
Oranges,GE,"Germany, Federal Republic of",1987,Total Distribution,0
Oranges,GR,Greece,1987,Total Distribution,489000
Oranges,GZ,Gaza Strip,1987,Total Distribution,83000
Oranges,IS,Israel,1987,Total Distribution,640000
Oranges,IT,Italy,1987,Total Distribution,1343000
Oranges,JA,Japan,1987,Total Distribution,186000
Oranges,MO,Morocco,1987,Total Distribution,891000
Oranges,MX,Mexico,1987,Total Distribution,1942000
Oranges,NL,Netherlands,1987,Total Distribution,386000
Oranges,SF,South Africa,1987,Total Distribution,682000
Oranges,SP,Spain,1987,Total Distribution,2442000
Oranges,SW,Sweden,1987,Total Distribution,0
Oranges,TS,Tunisia,1987,Total Distribution,0
Oranges,TU,Turkey,1987,Total Distribution,705000
Oranges,UY,Uruguay,1987,Total Distribution,68000
Oranges,AG,Algeria,1988,Total Distribution,0
Oranges,AR,Argentina,1988,Total Distribution,620000
Oranges,AS,Australia,1988,Total Distribution,553000
Oranges,BR,Brazil,1988,Total Distribution,14150000
Oranges,CI,Chile,1988,Total Distribution,115000
Oranges,CU,Cuba,1988,Total Distribution,474000
Oranges,CY,Cyprus,1988,Total Distribution,170000
Oranges,EG,Egypt,1988,Total Distribution,1199000
Oranges,GE,"Germany, Federal Republic of",1988,Total Distribution,0
Oranges,GR,Greece,1988,Total Distribution,774000
Oranges,GZ,Gaza Strip,1988,Total Distribution,98000
Oranges,IS,Israel,1988,Total Distribution,586000
Oranges,IT,Italy,1988,Total Distribution,2170000
Oranges,JA,Japan,1988,Total Distribution,181000
Oranges,MO,Morocco,1988,Total Distribution,994000
Oranges,MX,Mexico,1988,Total Distribution,2269000
Oranges,NL,Netherlands,1988,Total Distribution,375000
Oranges,SF,South Africa,1988,Total Distribution,629000
Oranges,SP,Spain,1988,Total Distribution,2216000
Oranges,SW,Sweden,1988,Total Distribution,0
Oranges,TS,Tunisia,1988,Total Distribution,0
Oranges,TU,Turkey,1988,Total Distribution,744000
Oranges,UY,Uruguay,1988,Total Distribution,70000
Oranges,AG,Algeria,1989,Total Distribution,0
Oranges,AR,Argentina,1989,Total Distribution,750000
Oranges,AS,Australia,1989,Total Distribution,462000
Oranges,BR,Brazil,1989,Total Distribution,12036000
Oranges,CI,Chile,1989,Total Distribution,115000
Oranges,CU,Cuba,1989,Total Distribution,604000
Oranges,CY,Cyprus,1989,Total Distribution,223000
Oranges,EG,Egypt,1989,Total Distribution,1397000
Oranges,GE,"Germany, Federal Republic of",1989,Total Distribution,0
Oranges,GR,Greece,1989,Total Distribution,932000
Oranges,GZ,Gaza Strip,1989,Total Distribution,171000
Oranges,IS,Israel,1989,Total Distribution,959000
Oranges,IT,Italy,1989,Total Distribution,2067000
Oranges,JA,Japan,1989,Total Distribution,202000
Oranges,MO,Morocco,1989,Total Distribution,775000
Oranges,MX,Mexico,1989,Total Distribution,1903000
Oranges,NL,Netherlands,1989,Total Distribution,400000
Oranges,SF,South Africa,1989,Total Distribution,697000
Oranges,SP,Spain,1989,Total Distribution,2400000
Oranges,SW,Sweden,1989,Total Distribution,0
Oranges,TS,Tunisia,1989,Total Distribution,0
Oranges,TU,Turkey,1989,Total Distribution,744000
Oranges,UY,Uruguay,1989,Total Distribution,82000
Oranges,AG,Algeria,1990,Total Distribution,0
Oranges,AR,Argentina,1990,Total Distribution,600000
Oranges,AS,Australia,1990,Total Distribution,489000
Oranges,BR,Brazil,1990,Total Distribution,12362000
Oranges,CI,Chile,1990,Total Distribution,118000
Oranges,CU,Cuba,1990,Total Distribution,493000
Oranges,CY,Cyprus,1990,Total Distribution,169000
Oranges,EG,Egypt,1990,Total Distribution,1574000
Oranges,GE,"Germany, Federal Republic of",1990,Total Distribution,0
Oranges,GR,Greece,1990,Total Distribution,819000
Oranges,GZ,Gaza Strip,1990,Total Distribution,114000
Oranges,IS,Israel,1990,Total Distribution,616000
Oranges,IT,Italy,1990,Total Distribution,1760000
Oranges,JA,Japan,1990,Total Distribution,135000
Oranges,MO,Morocco,1990,Total Distribution,1103000
Oranges,MX,Mexico,1990,Total Distribution,2301000
Oranges,NL,Netherlands,1990,Total Distribution,396000
Oranges,SF,South Africa,1990,Total Distribution,648000
Oranges,SP,Spain,1990,Total Distribution,2590000
Oranges,SW,Sweden,1990,Total Distribution,0
Oranges,TU,Turkey,1990,Total Distribution,736000
Oranges,UY,Uruguay,1990,Total Distribution,122000
Oranges,AR,Argentina,1991,Total Distribution,640000
Oranges,AS,Australia,1991,Total Distribution,600000
Oranges,BR,Brazil,1991,Total Distribution,14974000
Oranges,CH,China,1991,Total Distribution,929000
Oranges,CI,Chile,1991,Total Distribution,117000
Oranges,CU,Cuba,1991,Total Distribution,428000
Oranges,CY,Cyprus,1991,Total Distribution,168000
Oranges,EG,Egypt,1991,Total Distribution,1694000
Oranges,GR,Greece,1991,Total Distribution,822000
Oranges,GZ,Gaza Strip,1991,Total Distribution,100000
Oranges,IS,Israel,1991,Total Distribution,551000
Oranges,IT,Italy,1991,Total Distribution,1842000
Oranges,JA,Japan,1991,Total Distribution,207000
Oranges,MO,Morocco,1991,Total Distribution,780000
Oranges,MX,Mexico,1991,Total Distribution,2201000
Oranges,NL,Netherlands,1991,Total Distribution,360000
Oranges,SF,South Africa,1991,Total Distribution,712000
Oranges,SP,Spain,1991,Total Distribution,2651000
Oranges,SW,Sweden,1991,Total Distribution,0
Oranges,TU,Turkey,1991,Total Distribution,837000
Oranges,UY,Uruguay,1991,Total Distribution,130000
Oranges,AR,Argentina,1992,Total Distribution,660000
Oranges,AS,Australia,1992,Total Distribution,558000
Oranges,BR,Brazil,1992,Total Distribution,14648000
Oranges,CH,China,1992,Total Distribution,1575000
Oranges,CI,Chile,1992,Total Distribution,117000
Oranges,CU,Cuba,1992,Total Distribution,379000
Oranges,CY,Cyprus,1992,Total Distribution,160000
Oranges,EG,Egypt,1992,Total Distribution,1771000
Oranges,GR,Greece,1992,Total Distribution,1042000
Oranges,GZ,Gaza Strip,1992,Total Distribution,97000
Oranges,IS,Israel,1992,Total Distribution,402000
Oranges,IT,Italy,1992,Total Distribution,2114000
Oranges,JA,Japan,1992,Total Distribution,202000
Oranges,MO,Morocco,1992,Total Distribution,874000
Oranges,MX,Mexico,1992,Total Distribution,2914000
Oranges,NL,Netherlands,1992,Total Distribution,400000
Oranges,SF,South Africa,1992,Total Distribution,713000
Oranges,SP,Spain,1992,Total Distribution,2929000
Oranges,TU,Turkey,1992,Total Distribution,827000
Oranges,AR,Argentina,1993,Total Distribution,747000
Oranges,AS,Australia,1993,Total Distribution,658000
Oranges,BR,Brazil,1993,Total Distribution,13710000
Oranges,CH,China,1993,Total Distribution,1575000
Oranges,CU,Cuba,1993,Total Distribution,350000
Oranges,CY,Cyprus,1993,Total Distribution,160000
Oranges,EG,Egypt,1993,Total Distribution,1324000
Oranges,GR,Greece,1993,Total Distribution,855000
Oranges,GZ,Gaza Strip,1993,Total Distribution,99000
Oranges,IS,Israel,1993,Total Distribution,408000
Oranges,IT,Italy,1993,Total Distribution,2141000
Oranges,JA,Japan,1993,Total Distribution,222000
Oranges,MO,Morocco,1993,Total Distribution,916000
Oranges,MX,Mexico,1993,Total Distribution,3175000
Oranges,SF,South Africa,1993,Total Distribution,739000
Oranges,SP,Spain,1993,Total Distribution,2512000
Oranges,TU,Turkey,1993,Total Distribution,851000
Oranges,AR,Argentina,1994,Total Distribution,713000
Oranges,AS,Australia,1994,Total Distribution,423000
Oranges,BR,Brazil,1994,Total Distribution,16520000
Oranges,CH,China,1994,Total Distribution,1633000
Oranges,CU,Cuba,1994,Total Distribution,350000
Oranges,CY,Cyprus,1994,Total Distribution,166000
Oranges,EG,Egypt,1994,Total Distribution,1513000
Oranges,GR,Greece,1994,Total Distribution,929000
Oranges,GZ,Gaza Strip,1994,Total Distribution,105000
Oranges,IS,Israel,1994,Total Distribution,425000
Oranges,IT,Italy,1994,Total Distribution,1845000
Oranges,JA,Japan,1994,Total Distribution,212000
Oranges,MO,Morocco,1994,Total Distribution,657000
Oranges,MX,Mexico,1994,Total Distribution,3571000
Oranges,SF,South Africa,1994,Total Distribution,770000
Oranges,SP,Spain,1994,Total Distribution,2746000
Oranges,TU,Turkey,1994,Total Distribution,956000
Oranges,AR,Argentina,1995,Total Distribution,703000
Oranges,AS,Australia,1995,Total Distribution,422000
Oranges,BR,Brazil,1995,Total Distribution,16973000
Oranges,CH,China,1995,Total Distribution,1731000
Oranges,CU,Cuba,1995,Total Distribution,283000
Oranges,CY,Cyprus,1995,Total Distribution,259000
Oranges,EG,Egypt,1995,Total Distribution,1555000
Oranges,GR,Greece,1995,Total Distribution,839000
Oranges,GZ,Gaza Strip,1995,Total Distribution,105000
Oranges,IS,Israel,1995,Total Distribution,460000
Oranges,IT,Italy,1995,Total Distribution,1836000
Oranges,JA,Japan,1995,Total Distribution,180000
Oranges,MO,Morocco,1995,Total Distribution,1013000
Oranges,MX,Mexico,1995,Total Distribution,3601000
Oranges,SF,South Africa,1995,Total Distribution,930000
Oranges,SP,Spain,1995,Total Distribution,2617000
Oranges,TU,Turkey,1995,Total Distribution,863000
Oranges,AR,Argentina,1996,Total Distribution,843000
Oranges,AS,Australia,1996,Total Distribution,568000
Oranges,BR,Brazil,1996,Total Distribution,18972000
Oranges,CH,China,1996,Total Distribution,1862000
Oranges,CU,Cuba,1996,Total Distribution,482000
Oranges,CY,Cyprus,1996,Total Distribution,288000
Oranges,EG,Egypt,1996,Total Distribution,1613000
Oranges,GR,Greece,1996,Total Distribution,949000
Oranges,GZ,Gaza Strip,1996,Total Distribution,105000
Oranges,IS,Israel,1996,Total Distribution,366000
Oranges,IT,Italy,1996,Total Distribution,2144000
Oranges,JA,Japan,1996,Total Distribution,196000
Oranges,MO,Morocco,1996,Total Distribution,774000
Oranges,MX,Mexico,1996,Total Distribution,3931000
Oranges,SF,South Africa,1996,Total Distribution,896000
Oranges,SP,Spain,1996,Total Distribution,2270000
Oranges,TU,Turkey,1996,Total Distribution,892000
Oranges,AR,Argentina,1997,Total Distribution,927000
Oranges,AS,Australia,1997,Total Distribution,456000
Oranges,BR,Brazil,1997,Total Distribution,15912000
Oranges,CH,China,1997,Total Distribution,2126000
Oranges,CU,Cuba,1997,Total Distribution,460000
Oranges,CY,Cyprus,1997,Total Distribution,193000
Oranges,EG,Egypt,1997,Total Distribution,1350000
Oranges,GR,Greece,1997,Total Distribution,988000
Oranges,IS,Israel,1997,Total Distribution,385000
Oranges,IT,Italy,1997,Total Distribution,2144000
Oranges,JA,Japan,1997,Total Distribution,175000
Oranges,MO,Morocco,1997,Total Distribution,1131000
Oranges,MX,Mexico,1997,Total Distribution,3351000
Oranges,SF,South Africa,1997,Total Distribution,962000
Oranges,SP,Spain,1997,Total Distribution,2800000
Oranges,TU,Turkey,1997,Total Distribution,740000
Oranges,AR,Argentina,1998,Total Distribution,665000
Oranges,AS,Australia,1998,Total Distribution,528000
Oranges,BR,Brazil,1998,Total Distribution,18360000
Oranges,CH,China,1998,Total Distribution,2615000
Oranges,CU,Cuba,1998,Total Distribution,441000
Oranges,CY,Cyprus,1998,Total Distribution,208000
Oranges,EG,Egypt,1998,Total Distribution,1442000
Oranges,GR,Greece,1998,Total Distribution,797000
Oranges,IS,Israel,1998,Total Distribution,273000
Oranges,IT,Italy,1998,Total Distribution,1507000
Oranges,JA,Japan,1998,Total Distribution,117000
Oranges,MO,Morocco,1998,Total Distribution,900000
Oranges,MX,Mexico,1998,Total Distribution,2922000
Oranges,SF,South Africa,1998,Total Distribution,1053000
Oranges,SP,Spain,1998,Total Distribution,2554000
Oranges,TU,Turkey,1998,Total Distribution,970000
Oranges,AR,Argentina,1999,Total Distribution,801000
Oranges,AS,Australia,1999,Total Distribution,637000
Oranges,BR,Brazil,1999,Total Distribution,17136000
Oranges,CH,China,1999,Total Distribution,3255000
Oranges,CU,Cuba,1999,Total Distribution,440000
Oranges,CY,Cyprus,1999,Total Distribution,134000
Oranges,EG,Egypt,1999,Total Distribution,1637000
Oranges,GR,Greece,1999,Total Distribution,1041000
Oranges,IS,Israel,1999,Total Distribution,337000
Oranges,IT,Italy,1999,Total Distribution,1807000
Oranges,JA,Japan,1999,Total Distribution,150000
Oranges,MO,Morocco,1999,Total Distribution,845000
Oranges,MX,Mexico,1999,Total Distribution,3417000
Oranges,SF,South Africa,1999,Total Distribution,1133000
Oranges,SP,Spain,1999,Total Distribution,2905000
Oranges,TU,Turkey,1999,Total Distribution,1100000
Oranges,AR,Argentina,2000,Total Distribution,920000
Oranges,AS,Australia,2000,Total Distribution,446000
Oranges,BR,Brazil,2000,Total Distribution,14729000
Oranges,CH,China,2000,Total Distribution,2692000
Oranges,CU,Cuba,2000,Total Distribution,555000
Oranges,CY,Cyprus,2000,Total Distribution,102000
Oranges,EG,Egypt,2000,Total Distribution,1610000
Oranges,GR,Greece,2000,Total Distribution,976000
Oranges,IS,Israel,2000,Total Distribution,218000
Oranges,IT,Italy,2000,Total Distribution,1859000
Oranges,JA,Japan,2000,Total Distribution,151000
Oranges,MO,Morocco,2000,Total Distribution,693000
Oranges,MX,Mexico,2000,Total Distribution,3916000
Oranges,SF,South Africa,2000,Total Distribution,1125000
Oranges,SP,Spain,2000,Total Distribution,2868000
Oranges,TU,Turkey,2000,Total Distribution,1070000
Oranges,AR,Argentina,2001,Total Distribution,780000
Oranges,AS,Australia,2001,Total Distribution,642000
Oranges,BG,Bangladesh,2001,Total Distribution,20000
Oranges,BR,Brazil,2001,Total Distribution,18360000
Oranges,CA,Canada,2001,Total Distribution,207000
Oranges,CH,China,2001,Total Distribution,3640000
Oranges,CS,Costa Rica,2001,Total Distribution,436000
Oranges,CU,Cuba,2001,Total Distribution,325000
Oranges,CY,Cyprus,2001,Total Distribution,0
Oranges,E4,European Union,2001,Total Distribution,6961000
Oranges,EG,Egypt,2001,Total Distribution,1696000
Oranges,GR,Greece,2001,Total Distribution,0
Oranges,GT,Guatemala,2001,Total Distribution,172000
Oranges,HK,Hong Kong,2001,Total Distribution,201000
Oranges,IR,Iran,2001,Total Distribution,0
Oranges,IS,Israel,2001,Total Distribution,160000
Oranges,IT,Italy,2001,Total Distribution,0
Oranges,IZ,Iraq,2001,Total Distribution,330000
Oranges,JA,Japan,2001,Total Distribution,117000
Oranges,KS,"Korea, South",2001,Total Distribution,99000
Oranges,MO,Morocco,2001,Total Distribution,720000
Oranges,MX,Mexico,2001,Total Distribution,4047000
Oranges,MY,Malaysia,2001,Total Distribution,87000
Oranges,MZ,Mozambique,2001,Total Distribution,61000
Oranges,NO,Norway,2001,Total Distribution,35000
Oranges,RS,Russia,2001,Total Distribution,347000
Oranges,SA,Saudi Arabia,2001,Total Distribution,85000
Oranges,SF,South Africa,2001,Total Distribution,1269000
Oranges,SN,Singapore,2001,Total Distribution,39000
Oranges,SP,Spain,2001,Total Distribution,0
Oranges,SZ,Switzerland,2001,Total Distribution,60000
Oranges,TC,United Arab Emirates,2001,Total Distribution,41000
Oranges,TU,Turkey,2001,Total Distribution,1289000
Oranges,UP,Ukraine,2001,Total Distribution,47000
Oranges,VM,Vietnam,2001,Total Distribution,437000
Oranges,AR,Argentina,2002,Total Distribution,700000
Oranges,AS,Australia,2002,Total Distribution,425000
Oranges,BG,Bangladesh,2002,Total Distribution,25000
Oranges,BR,Brazil,2002,Total Distribution,15382000
Oranges,CA,Canada,2002,Total Distribution,225000
Oranges,CH,China,2002,Total Distribution,3660000
Oranges,CS,Costa Rica,2002,Total Distribution,376000
Oranges,CU,Cuba,2002,Total Distribution,480000
Oranges,CY,Cyprus,2002,Total Distribution,0
Oranges,E4,European Union,2002,Total Distribution,6924000
Oranges,EG,Egypt,2002,Total Distribution,1767000
Oranges,GR,Greece,2002,Total Distribution,0
Oranges,GT,Guatemala,2002,Total Distribution,169000
Oranges,HK,Hong Kong,2002,Total Distribution,212000
Oranges,IR,Iran,2002,Total Distribution,0
Oranges,IS,Israel,2002,Total Distribution,143000
Oranges,IT,Italy,2002,Total Distribution,0
Oranges,IZ,Iraq,2002,Total Distribution,330000
Oranges,JA,Japan,2002,Total Distribution,138000
Oranges,KS,"Korea, South",2002,Total Distribution,144000
Oranges,MO,Morocco,2002,Total Distribution,800000
Oranges,MX,Mexico,2002,Total Distribution,3773000
Oranges,MY,Malaysia,2002,Total Distribution,99000
Oranges,MZ,Mozambique,2002,Total Distribution,73000
Oranges,NO,Norway,2002,Total Distribution,34000
Oranges,RS,Russia,2002,Total Distribution,393000
Oranges,SA,Saudi Arabia,2002,Total Distribution,72000
Oranges,SF,South Africa,2002,Total Distribution,1154000
